MANDT	KUNNR	BANKS	BANKL	BANKN	BKONT	BVTYP	KOINH	XEZER
100	0000101246	IT	1960525963	407122030327		0001	Mühlried Maschinenbau S.r.l.	
100	0000101248	DE	97332827	0479326823		0001	Eichau Werkzeugbau GmbH & Co. KG	
100	0000101251	DE	92253905	7354307336		0001	Weidenhof Verpackungen GmbH	
100	0000101252	DE	93189488	3400807349		0001	Bernbrück Fahrzeugteile GmbH & Co. KG	
100	0000101253	DE	95203364	8744550301		0001	Lindenweg Werkzeugbau e.K.	
100	0000101255	DE	90794285	6873828504		0001	Nordtal Lagertechnik GmbH & Co. KG	
100	0000101257	DE	93622004	1792628798		0001	Waldsee Klimatechnik GmbH	
100	0000101259	DE	92890476	2913490602		0001	Feldfels Speditionen GmbH & Co. KG	
100	0000101260	DE	90930018	2555463238		0001	Buchenwald Formenbau GmbH & Co. KG	
100	0000101262	DE	90477559	0203034375		0001	Brandhof Dichtungstechnik GmbH & Co. KG	
100	0000101265	DE	91853192	2843866388		0001	Hartberg Dichtungstechnik GmbH	
100	0000101266	NL	STHI	2677161666		0001	Feldwald Recycling N.V.	
100	0000101269	DE	91457013	8447665725		0001	Ahornau Speditionen GmbH	
100	0000101271	DE	97168269	6947787207		0001	Altstein Formenbau GmbH	
100	0000101273	DE	93492780	8544211249		0001	Lindenstein Kunststofftechnik GmbH	
100	0000101274	DE	92173301	1462112949		0001	Grünburg Maschinenbau e.K.	
100	0000101276	DE	95140324	5165666827		0001	Sandtal Möbelwerke GmbH	
100	0000101278	DE	96624861	8608185112		0001	Buchenfeld Dichtungstechnik GmbH	
100	0000101279	DE	97650102	8599837232		0001	Westbach Druckguss SE	
100	0000101280	NL	ZCSC	5867435593		0001	Sandfurt Logistik N.V.	
100	0000101282	DE	99557941	8914599305		0001	Westfeld Apparatebau UG (haftungsbeschränkt)	
100	0000101283	DE	92433018	4057982874		0001	Talsee Schweißtechnik SE	
100	0000101284	DE	95032736	5443855323		0001	Hartweg Sanitärtechnik GmbH	
100	0000101286	DE	98097216	2739632849		0001	Rotgrund Chemie GmbH	
100	0000101287	DE	96289148	5604860213		0001	Altfels Textilien GmbH	
100	0000101288	DE	94144751	5493919157		0001	Neuburg Bauelemente GmbH & Co. KG	
100	0000101289	DE	98511578	3760565078		0001	Brandmark Möbelwerke KG	
100	0000101290	NL	LLFM	5558870417		0001	Kiefernfurt Metallbau N.V.	
100	0000101291	DE	95576355	9456702304		0001	Brandau Schweißtechnik GmbH & Co. KG	
100	0000101292	DE	99640169	8192347651		0001	Ulmengrund Bauelemente GmbH	
100	0000101298	DE	92210933	7821115190		0001	Lärchenburg Bedachungen UG (haftungsbeschränkt)	
100	0000101299	DE	93127863	6426867939		0001	Birkenfels Sanitärtechnik UG (haftungsbeschränkt)	
100	0000101300	CH	89286	213187559396		0001	Weißried Speditionen GmbH	
100	0000101306	DE	99406137	2548114330		0001	Lärchenfurt Elektrotechnik GmbH	
100	0000101309	DE	97515633	8783724556		0001	Bernbach Metallbau GmbH & Co. KG	
100	0000101310	PL	06666862	8607599768458743		0001	Bergstein Chemie Sp. z o.o.	
100	0000101313	DE	94152818	8063411901		0001	Weststein Werkzeugbau GmbH	
100	0000101314	DE	90939181	2253652335		0001	Weißstein Maschinenbau GmbH & Co. KG	
100	0000101315	PL	35624649	1223889199196771		0001	Brandstein Handel S.A.	
100	0000101317	DE	91064861	3990135894		0001	Weidenfeld Schleiftechnik GmbH	
100	0000101318	DE	98980658	3987841945		0001	Rheinfeld Hydraulik KG	
100	0000101320	DE	96022225	3967740191		0001	Rotburg Umformtechnik e.K.	
100	0000101321	CH	37733	330143939320		0001	Südburg Lagertechnik GmbH	
100	0000101323	DE	97281560	3786616704		0001	Lärchensee Textilien KG	
100	0000101324	DE	98821700	0758652760		0001	Westburg Zerspanung GmbH & Co. KG	
100	0000101325	DE	94943709	6844763816		0001	Reinweg Pumpen GmbH	
100	0000101331	DE	90879241	6777666738		0001	Ulmensee Druckguss GmbH & Co. KG	
100	0000101332	DE	94392760	6172757296		0001	Zederdorf Elektrotechnik GmbH & Co. KG	
100	0000101334	DE	98317274	0926380751		0001	Westburg Werkzeugbau GmbH & Co. KG	
100	0000101335	DE	97360600	2394824460		0001	Zederau Baustoffe GmbH	
100	0000101337	FR	4606680622	92895627403		0001	Waldfeld Recycling S.A.	
100	0000101338	DE	96252438	5095155145		0001	Nordstein Bedachungen GmbH	
100	0000101339	DE	99823265	0247096279		0001	Lärchenbach Formenbau OHG	
100	0000101340	DE	90833483	9332050482		0001	Sandberg Stahlbau GmbH	
100	0000101342	DE	98869472	5339935037		0001	Sandweg Werkzeugbau GmbH & Co. KG	
100	0000101343	CH	14809	950406497143		0001	Langweg Präzisionsteile AG	
100	0000101345	DE	97262828	8410123645		0001	Weißfeld Verpackungen e.K.	
100	0000101346	DE	97207030	5824746860		0001	Falkenburg Maschinenbau e.K.	
100	0000101350	DE	92168507	8318349428		0001	Brandfurt Fördertechnik UG (haftungsbeschränkt)	
100	0000101351	DE	95558379	1547420429		0001	Kleinberg Fahrzeugteile GmbH	
100	0000101352	DE	91863187	1882081384		0001	Weißfeld Lagertechnik GmbH & Co. KG	
100	0000101355	NL	QJHD	3834780279		0001	Neuried Fördertechnik B.V.	
100	0000101356	DE	93152843	5150167415		0001	Reinheim Kunststofftechnik GmbH	
100	0000101358	DE	91627620	5831606509		0001	Falkenried Druckguss e.K.	
100	0000101360	IT	3030386617	821587867171		0001	Zederwald Schweißtechnik S.r.l.	
100	0000101364	DE	91647204	5659978019		0001	Harttal Haustechnik GmbH & Co. KG	
100	0000101367	DE	98216709	6102696991		0001	Bernwald Handel KG	
100	0000101368	DE	94563375	5494491974		0001	Kiefernsee Anlagenbau OHG	
100	0000101369	DE	91677881	6633342356		0001	Hochbach Bedachungen SE	
100	0000101370	DE	98586253	8546330636		0001	Westburg Aufzugstechnik AG	
100	0000101371	DE	98303027	4686658569		0001	Ostgrund Bauelemente UG (haftungsbeschränkt)	
100	0000101374	FR	0100272134	86752590425		0001	Weißwald Aufzugstechnik S.A.R.L.	
100	0000101375	DE	94421612	3013899052		0001	Erlenfurt Industrieservice GmbH & Co. KG	
100	0000101376	DE	91455903	5956803339		0001	Talsee Sanitärtechnik GmbH	
100	0000101378	DE	91668193	3734285687		0001	Neuweg Schleiftechnik eG	
100	0000101380	DE	95486547	1044928481		0001	Hochfurt Schweißtechnik GmbH	
100	0000101386	DE	95345247	1110870502		0001	Osthaus Fahrzeugteile GmbH	
100	0000101387	FR	3673636087	19059571214		0001	Ostweg Möbelwerke S.A.R.L.	
100	0000101389	DE	95270383	6085664984		0001	Brandweg Speditionen KG	
100	0000101390	CH	73925	776613353032		0001	Grünfels Textilien AG	
100	0000101392	DE	99179251	6261236951		0001	Ulmenwald Getränke GmbH & Co. KG	
100	0000101393	DE	93514809	5943566096		0001	Hartmark Apparatebau GmbH	
100	0000101394	DE	99855424	9602843885		0001	Grünheim Apparatebau AG	
100	0000101396	DE	96221961	3754356714		0001	Altau Bedachungen GmbH & Co. KG	
100	0000101398	NL	SKJX	8717653486		0001	Sandwald Armaturen B.V.	
100	0000101399	DE	94612230	1719610278		0001	Zederdorf Kunststofftechnik GmbH & Co. KG	
100	0000101400	DE	94702297	8093606883		0001	Birkengrund Zerspanung GmbH	
100	0000101401	DE	92375207	5470930372		0001	Eichwald Chemie UG (haftungsbeschränkt)	
100	0000101404	DE	97363032	1815892232		0001	Altsee Oberflächentechnik KG	
100	0000101406	AT	35775	26427393150		0001	Kleinbrück Bedachungen AG	
100	0000101408	DE	95673426	5673436964		0001	Dornbrück Hydraulik GmbH & Co. KG	
100	0000101410	DE	92994494	5672430920		0001	Ahorngrund Antriebstechnik GmbH & Co. KG	
100	0000101414	FR	6870185266	55268087589		0001	Nordberg Möbelwerke S.A.	
100	0000101415	CH	35440	413280851895		0001	Hartdorf Industrieservice AG	
100	0000101417	DE	91895937	6988196371		0001	Rotweg Fahrzeugteile e.K.	
100	0000101418	DE	99231119	0899930496		0001	Lärchenmark Fahrzeugteile OHG	
100	0000101419	DE	90307475	2329010679		0001	Kiefernstein Bedachungen UG (haftungsbeschränkt)	
100	0000101420	IT	6938360007	750128770704		0001	Bergstein Aufzugstechnik S.r.l.	
100	0000101423	DE	95371817	1922554182		0001	Nordstein Textilien KGaA	
100	0000101426	DE	97499911	9029691661		0001	Ostmark Bedachungen OHG	
100	0000101430	DE	95224271	2685105550		0001	Bernburg Speditionen GmbH & Co. KG	
100	0000101431	DE	90199562	6459335782		0001	Reinfels Bauelemente GmbH	
100	0000101432	DE	94109454	8730827976		0001	Holunderberg Zerspanung GmbH	
100	0000101434	DE	99405292	9568980242		0001	Ostfels Möbelwerke e.K.	
100	0000101438	DE	90017949	2829371881		0001	Hartried Stahlbau GmbH	
100	0000101439	DE	92160171	7653020409		0001	Espenheim Präzisionsteile GmbH	
100	0000101441	AT	11178	48180675908		0001	Ulmenheim Verpackungen KG	
100	0000101442	DE	98637397	6711471180		0001	Lärchenstein Aufzugstechnik GmbH	
100	0000101443	FR	7690705752	03134314803		0001	Weißfels Werkzeugbau S.A.R.L.	
100	0000101444	DE	91542418	9598455656		0001	Waldburg Messtechnik GmbH	
100	0000101447	DE	96541210	8116054600		0001	Lärchenau Formenbau GmbH	
100	0000101448	DE	90070589	0184131438		0001	Langau Textilien GmbH	
100	0000101449	CH	36082	538316832197		0001	Nordburg Klimatechnik GmbH	
100	0000101450	DE	97735578	9526411718		0001	Hochheim Antriebstechnik GmbH	
100	0000101453	DE	99212540	5046683935		0001	Reinburg Schweißtechnik GmbH & Co. KG	
100	0000101454	NL	IQDM	7025374369		0001	Neubach Bedachungen B.V.	
100	0000101455	NL	LZUM	2881682511		0001	Brandhaus Lebensmittel B.V.	
100	0000101457	DE	91675939	6147223807		0001	Brandstein Textilien SE	
100	0000101458	DE	98868347	7845107492		0001	Nordfels Bauelemente GmbH & Co. KG	
100	0000101461	DE	93931380	5202363726		0001	Zederberg Schweißtechnik GmbH	
100	0000101462	AT	29668	95823826484		0001	Rotheim Haustechnik KG	
100	0000101463	DE	95076975	1928682727		0001	Talweg Präzisionsteile GmbH	
100	0000101465	PL	36669504	9542613846113194		0001	Walddorf Pumpen Sp. z o.o.	
100	0000101467	DE	91709402	9309478432		0001	Mühlgrund Aufzugstechnik KG	
100	0000101468	DE	97676349	0811500604		0001	Reinwald Oberflächentechnik GmbH	
100	0000101469	NL	ZDGR	8289506675		0001	Grünried Schleiftechnik N.V.	
100	0000101470	DE	94903189	5038127103		0001	Rheinbrück Zerspanung GmbH & Co. KG	
100	0000101471	DE	95417658	9271737908		0001	Eichwald Lagertechnik GmbH	
100	0000101472	FR	4310752943	74198272518		0001	Nordgrund Kunststofftechnik S.A.S.	
100	0000101473	DE	95731779	3442636800		0001	Brandtal Fahrzeugteile AG	
100	0000101475	NL	NSBV	2693377697		0001	Erlenbrück Textilien N.V.	
100	0000101476	DE	98085932	1651926397		0001	Brandberg Klimatechnik GmbH	
100	0000101479	IT	3249832397	156255711219		0001	Espenfels Schleiftechnik S.p.A.	
100	0000101481	DE	94127696	0285896190		0001	Haselberg Behälterbau SE	
100	0000101483	PL	40573471	4695358354619150		0001	Bernheim Dichtungstechnik Sp. z o.o.	
100	0000101484	DE	93337918	9888731906		0001	Altbrück Apparatebau GmbH & Co. KG	
100	0000101488	DE	95583421	0196880744		0001	Erlenweg Präzisionsteile GmbH & Co. KG	
100	0000101489	DE	99850937	1659195082		0001	Dornheim Chemie GmbH & Co. KG	
100	0000101490	DE	90700033	8244600980		0001	Langau Druckguss GmbH	
100	0000101492	DE	99627461	5785912530		0001	Steinberg Systemtechnik GmbH	
100	0000101494	DE	98588849	0433945767		0001	Sandau Pumpen GmbH	
100	0000101495	CH	94330	414200511428		0001	Rheinweg Dichtungstechnik GmbH	
100	0000101496	DE	98009402	1642277673		0001	Birkenhof Schweißtechnik GmbH	
100	0000101502	DE	96943466	7559929415		0001	Hartmann Logistik e.K.	
100	0000101503	DE	93842792	1893204965		0001	Rheinstein Schweißtechnik KG	
100	0000101504	DE	92664326	9891424073		0001	Zederhaus Hydraulik GmbH & Co. KG	
100	0000101505	DE	98578016	3146640203		0001	Eichburg Schweißtechnik GmbH	
100	0000101508	IT	5866104920	040267420215		0001	Steinwald Industrieservice S.r.l.	
100	0000101510	DE	93988350	5396456716		0001	Eichried Druckguss GmbH	
100	0000101511	DE	93954682	6296318716		0001	Grünsee Chemie KG	
100	0000101512	DE	99335616	3903561293		0001	Taldorf Armaturen UG (haftungsbeschränkt)	
100	0000101514	DE	90995991	7163154750		0001	Sandgrund Elektrotechnik e.K.	
100	0000101519	DE	91322743	9010151118		0001	Buchendorf Fahrzeugteile KG	
100	0000101520	DE	96041387	7698599391		0001	Westbach Schweißtechnik GmbH & Co. KG	
100	0000101522	DE	99382661	3899917841		0001	Lindenfeld Aufzugstechnik GmbH	
100	0000101523	DE	99654684	0982190850		0001	Grüngrund Oberflächentechnik eG	
100	0000101524	DE	90876821	6392667527		0001	Talbach Zerspanung UG (haftungsbeschränkt)	
100	0000101525	DE	91499320	4951349890		0001	Kiefernweg Schleiftechnik GmbH	
100	0000101526	DE	99239807	0371996844		0001	Westwald Schweißtechnik eG	
100	0000101533	DE	95725463	9645137392		0001	Talberg Aufzugstechnik GmbH	
100	0000101535	DE	92723773	4333345018		0001	Talweg Hydraulik GmbH	
100	0000101536	DE	96096204	7238960866		0001	Kastanienbrück Sanitärtechnik eG	
100	0000101537	DE	94360487	7370510615		0001	Buchenbach Systemtechnik GmbH	
100	0000101540	DE	95210631	5841561117		0001	Hochried Chemie GmbH & Co. KG	
100	0000101542	DE	93128840	0812666754		0001	Grünbrück Handel KG	
100	0000101545	DE	99606101	9852575017		0001	Lärchenheim Recycling GmbH & Co. KG	
100	0000101546	DE	90198032	9067655478		0001	Westhaus Oberflächentechnik GmbH & Co. KG	
100	0000101547	DE	96504429	6349714537		0001	Waldfels Fördertechnik GmbH	
100	0000101548	DE	90389887	7859268349		0001	Fichtenweg Industrieservice eG	
100	0000101550	CH	71260	784436393222		0001	Steingrund Formenbau AG	
100	0000101551	DE	93864231	5422107116		0001	Bergbach Haustechnik GmbH & Co. KG	
100	0000101552	DE	93601738	0252660805		0001	Erlenried Oberflächentechnik GmbH & Co. KG	
100	0000101554	DE	94209396	8896520117		0001	Nordmark Messtechnik GmbH	
100	0000101555	DE	93480007	9762123242		0001	Waldgrund Behälterbau GmbH & Co. KG	
100	0000101557	DE	92428761	1103267163		0001	Rotberg Papier KG	
100	0000101558	DE	95042984	5474848192		0001	Kastanienberg Anlagenbau AG	
100	0000101559	DE	90829924	5632803298		0001	Kastaniendorf Recycling GmbH	
100	0000101560	DE	92890067	7362942544		0001	Neuburg Werkzeugbau eG	
100	0000101561	DE	92301497	2488828924		0001	Rheinsee Textilien GmbH	
100	0000101562	IT	5263478099	846474123445		0001	Ostgrund Textilien S.p.A.	
100	0000101564	DE	93585759	5381061389		0001	Talhaus Bauelemente OHG	
100	0000101567	DE	95648819	6703906473		0001	Kastanienfurt Getränke UG (haftungsbeschränkt)	
100	0000101570	DE	96539415	5968409905		0001	Birkental Kunststofftechnik GmbH	
100	0000101573	DE	99056155	0824180514		0001	Ulmenfeld Kunststofftechnik GmbH	
100	0000101574	DE	96577312	2213078391		0001	Falkenhof Umformtechnik AG	
100	0000101577	AT	49073	33412920073		0001	Waldfels Möbelwerke AG	
100	0000101578	DE	99397894	1062956735		0001	Ostweg Baustoffe GmbH	
100	0000101582	DE	90807943	3627881517		0001	Birkenwald Druckguss GmbH	
100	0000101583	DE	91078486	6603363386		0001	Bernburg Behälterbau AG	
100	0000101586	DE	94745821	3673008023		0001	Ahornfurt Druckguss GmbH	
100	0000101587	DE	93961279	9593630462		0001	Süddorf Baustoffe AG	
100	0000101588	AT	63848	06747822254		0001	Erlendorf Verpackungen KG	
100	0000101589	DE	96640987	4376533383		0001	Waldstein Lagertechnik AG	
100	0000101590	DE	96846674	7702840914		0001	Zederhof Dichtungstechnik GmbH	
100	0000101591	DE	90837483	6169684941		0001	Weidenbach Maschinenbau GmbH	
100	0000101592	DE	97372737	5125176342		0001	Fichtensee Industrieservice GmbH	
100	0000101593	DE	90097151	6103177151		0001	Buchenberg Stahlbau GmbH & Co. KG	
100	0000101594	DE	99311188	9490881928		0001	Ulmental Getränke UG (haftungsbeschränkt)	
100	0000101595	NL	YJBL	9675651315		0001	Ostsee Pumpen N.V.	
100	0000101596	IT	3992998885	942120742893		0001	Dornbach Textilien S.r.l.	
100	0000101597	AT	20532	67715283526		0001	Bernbrück Kunststofftechnik KG	
100	0000101600	NL	CQNU	3231882447		0001	Bernau Bauelemente B.V.	
100	0000101601	DE	96166303	3885778869		0001	Harthaus Oberflächentechnik KGaA	
100	0000101604	DE	95016671	6086745126		0001	Erlenhof Bauelemente GmbH & Co. KG	
100	0000101605	DE	96635149	8658516012		0001	Kastanienfeld Aufzugstechnik GmbH	
100	0000101608	DE	99866041	6418326771		0001	Taltal Aufzugstechnik GmbH	
100	0000101609	DE	96075840	9709291517		0001	Bergberg Schweißtechnik GmbH	
100	0000101610	AT	41343	93556513120		0001	Talheim Zerspanung AG	
100	0000101611	DE	96534646	2987665538		0001	Zedermark Textilien GmbH	
100	0000101612	DE	92163771	3280652596		0001	Südhof Chemie AG	
100	0000101615	PL	67897424	5127742118030848		0001	Erlendorf Antriebstechnik Sp. z o.o.	
100	0000101616	DE	96791386	3045027235		0001	Bernhof Zerspanung GmbH	
100	0000101618	DE	92186739	3863862109		0001	Lärchenbrück Bedachungen GmbH	
100	0000101619	PL	03385491	0000378389116651		0001	Südfels Schleiftechnik S.A.	
100	0000101620	DE	90781606	0254273902		0001	Neuried Anlagenbau AG	
100	0000101621	DE	91427491	0206379258		0001	Neusee Oberflächentechnik SE	
100	0000101624	FR	2043416345	26600617987		0001	Steinfurt Baustoffe S.A.R.L.	
100	0000101626	AT	78437	21422455292		0001	Sandau Stahlbau GmbH	
100	0000101627	PL	69382661	4799103241054232		0001	Westbach Antriebstechnik S.A.	
100	0000101630	DE	99084322	3163904768		0001	Weißbach Fahrzeugteile UG (haftungsbeschränkt)	
100	0000101631	FR	5758160543	86859539744		0001	Altbach Armaturen S.A.R.L.	
100	0000101632	PL	79910075	2766505727076388		0001	Erlenwald Lagertechnik Sp. z o.o.	
100	0000101635	DE	93969924	7229300501		0001	Kieferngrund Verpackungen eG	
100	0000101636	DE	99400510	8225651472		0001	Feldmark Werkzeugbau eG	
100	0000101644	DE	91091525	6144981342		0001	Falkenweg Systemtechnik GmbH & Co. KG	
100	0000101645	FR	2489602287	54730127772		0001	Weißburg Getränke S.A.S.	
100	0000101646	DE	99598095	1466267741		0001	Erlenfurt Behälterbau GmbH	
100	0000101647	DE	93255525	7147799724		0001	Westbrück Baustoffe SE	
100	0000101648	FR	0181143696	73040007680		0001	Hartfels Aufzugstechnik S.A.S.	
100	0000101650	DE	95855055	5790407577		0001	Holundertal Textilien GmbH & Co. KG	
100	0000101656	DE	93024009	1689053956		0001	Hochburg Haustechnik GmbH & Co. KG	
100	0000101657	DE	91686597	7569909238		0001	Erlenmark Speditionen GmbH	
100	0000101661	DE	97079845	2410671725		0001	Ahornfels Systemtechnik GmbH	
100	0000101662	DE	94911677	9458663456		0001	Bergfurt Hydraulik AG	
100	0000101663	DE	99165859	8979880387		0001	Falkenburg Stahlbau GmbH & Co. KG	
100	0000101664	DE	95409559	9819457330		0001	Talau Getränke SE	
100	0000101666	DE	97988575	1581632582		0001	Holunderhaus Speditionen KG	
100	0000101667	AT	39918	75941513379		0001	Ahornheim Industrieservice GmbH	
100	0000101668	DE	96457947	5479787726		0001	Kiefernweg Dichtungstechnik GmbH	
100	0000101669	DE	94188724	5497591396		0001	Südfurt Fahrzeugteile GmbH	
100	0000101671	DE	92955066	6408486207		0001	Ulmenweg Speditionen AG	
100	0000101673	DE	99487078	9389016375		0001	Nordbach Sanitärtechnik GmbH	
100	0000101675	DE	92086912	8349412995		0001	Rothaus Industrieservice GmbH	
100	0000101678	DE	99761136	7895975698		0001	Kleinmark Chemie UG (haftungsbeschränkt)	
100	0000101679	DE	90073360	8646017173		0001	Grüntal Baustoffe GmbH & Co. KG	
100	0000101680	DE	95718990	9162632131		0001	Rotbrück Fördertechnik e.K.	
100	0000101684	DE	99200551	9471825225		0001	Ostbach Sanitärtechnik GmbH	
100	0000101685	AT	40632	29550918518		0001	Zederried Schweißtechnik AG	
100	0000101686	DE	97520626	3834992772		0001	Ulmenberg Maschinenbau GmbH	
100	0000101687	DE	91476004	4583353419		0001	Eichbrück Schweißtechnik GmbH & Co. KG	
100	0000101688	DE	95882392	6082012079		0001	Fichtenbrück Zerspanung UG (haftungsbeschränkt)	
100	0000101690	DE	92466577	2962040886		0001	Talstein Zerspanung GmbH & Co. KG	
100	0000101691	DE	90208175	3699196398		0001	Brandhaus Schweißtechnik GmbH & Co. KG	
100	0000101692	NL	ZTDO	8347723151		0001	Ulmenau Aufzugstechnik N.V.	
100	0000101693	DE	97036747	9406003363		0001	Waldburg Logistik GmbH	
100	0000101694	DE	98272223	5098392031		0001	Dornwald Baustoffe GmbH	
100	0000101695	DE	94260351	6054704301		0001	Weißau Klimatechnik GmbH	
100	0000101696	DE	97987194	7687056848		0001	Neubach Elektrotechnik KG	
100	0000101697	DE	96457275	7574647525		0001	Neuried Industrieservice e.K.	
100	0000101700	DE	93045113	5627416467		0001	Rothaus Papier KG	
100	0000101701	DE	98756807	1398663323		0001	Neubrück Aufzugstechnik e.K.	
100	0000101703	DE	95196037	7864656251		0001	Kastanienburg Metallbau OHG	
100	0000101704	DE	95036941	5556240877		0001	Hochfurt Antriebstechnik GmbH	
100	0000101705	DE	91568619	3985881973		0001	Kastanienbach Fördertechnik eG	
100	0000101707	DE	92439707	9849559410		0001	Kleinsee Speditionen GmbH	
100	0000101709	DE	91687281	7196264126		0001	Dornsee Umformtechnik GmbH	
100	0000101710	DE	94591956	8728569604		0001	Waldwald Elektrotechnik UG (haftungsbeschränkt)	
100	0000101711	DE	94762569	8681414769		0001	Reinau Hydraulik GmbH	
100	0000101712	DE	96584017	1513080456		0001	Espenburg Stahlbau KG	
100	0000101714	DE	93592871	3289555270		0001	Fichtenberg Messtechnik e.K.	
100	0000101716	DE	99228384	1975618529		0001	Reinhaus Recycling GmbH & Co. KG	
100	0000101717	DE	96903293	2009394298		0001	Lindenfurt Elektrotechnik GmbH & Co. KG	
100	0000101719	DE	91232843	7752911999		0001	Dornbach Metallbau AG	
100	0000101720	DE	91317462	2122738686		0001	Dornhaus Chemie AG	
100	0000101722	AT	70971	70435546078		0001	Kleinheim Aufzugstechnik KG	
100	0000101723	DE	92136151	8188417227		0001	Lärchenheim Druckguss GmbH & Co. KG	
100	0000101724	DE	90887595	3188753217		0001	Dorndorf Werkzeugbau KG	
100	0000101727	IT	1056131883	237403488517		0001	Langhof Schleiftechnik S.r.l.	
100	0000101729	CH	02298	596050293904		0001	Langsee Kunststofftechnik AG	
100	0000101730	DE	93540113	3827976934		0001	Südburg Bedachungen GmbH	
100	0000101732	DE	97286357	1605727095		0001	Ahornau Haustechnik GmbH & Co. KG	
100	0000101733	IT	2965605669	349606940691		0001	Ahornbach Metallbau S.r.l.	
100	0000101734	DE	93443420	6551547749		0001	Weißheim Pumpen UG (haftungsbeschränkt)	
100	0000101736	PL	46797828	9645222417726675		0001	Grünwald Bedachungen S.A.	
100	0000101737	DE	98969249	9443928261		0001	Reinbrück Recycling GmbH & Co. KG	
100	0000101742	DE	95458769	0100074414		0001	Südhaus Hydraulik AG	
100	0000101743	CH	76472	068487054056		0001	Bernbrück Elektrotechnik GmbH	
100	0000101744	NL	FYQL	1515095922		0001	Nordhaus Schleiftechnik N.V.	
100	0000101745	NL	VBRT	3436120361		0001	Hochau Oberflächentechnik B.V.	
100	0000101746	DE	93651868	3374488400		0001	Buchenbach Recycling GmbH	
100	0000101748	DE	94859138	4843586014		0001	Fichtenbach Stahlbau GmbH	
100	0000101750	DE	97588578	3783421789		0001	Weidenwald Pumpen GmbH	
100	0000101754	CH	14757	971052577514		0001	Weißtal Systemtechnik AG	
100	0000101755	DE	97516710	3977826856		0001	Feldweg Präzisionsteile OHG	
100	0000101756	IT	2665850906	589406629436		0001	Hochberg Hydraulik S.p.A.	
100	0000101757	DE	98407746	9037404577		0001	Eichweg Chemie GmbH	
100	0000101759	DE	96062787	7134785196		0001	Reinfurt Messtechnik GmbH	
100	0000101761	DE	94259388	6317832646		0001	Kiefernhaus Armaturen eG	
100	0000101763	CH	27189	940218262450		0001	Birkenfels Schleiftechnik AG	
100	0000101765	DE	94105018	7254553634		0001	Bernsee Handel GmbH & Co. KG	
100	0000101766	DE	98651826	0763262664		0001	Westgrund Präzisionsteile eG	
100	0000101768	DE	90874787	7199372094		0001	Erlenbach Sanitärtechnik SE	
100	0000101770	DE	94727729	8179782162		0001	Zederstein Elektrotechnik GmbH & Co. KG	
100	0000101772	DE	90846196	1926699176		0001	Birkenberg Messtechnik GmbH & Co. KG	
100	0000101773	DE	91682572	2661855031		0001	Eichgrund Fördertechnik GmbH	
100	0000101774	DE	90245590	0314948410		0001	Mühlried Klimatechnik GmbH & Co. KG	
100	0000101776	DE	93272949	3883783843		0001	Lärchendorf Pumpen GmbH	
100	0000101779	DE	94384705	2958689406		0001	Nordbrück Armaturen GmbH	
100	0000101784	DE	99746508	1033688773		0001	Weidensee Systemtechnik GmbH	
100	0000101785	DE	92637002	9204569655		0001	Zederfels Lagertechnik GmbH	
100	0000101789	DE	98527510	1712862581		0001	Fichtenfeld Apparatebau e.K.	
100	0000101790	DE	94363228	4991007488		0001	Birkenau Werkzeugbau GmbH & Co. KG	
100	0000101791	AT	45306	14565828703		0001	Holundersee Papier KG	
100	0000101792	DE	93900220	9724234055		0001	Altstein Fördertechnik GmbH	
100	0000101793	DE	95709975	0553347989		0001	Mühlsee Oberflächentechnik GmbH	
100	0000101794	DE	93518097	5912585370		0001	Lindenbach Speditionen GmbH & Co. KG	
100	0000101795	NL	ZCTR	6763707246		0001	Berntal Metallbau B.V.	
100	0000101797	DE	90449796	4542643523		0001	Oststein Möbelwerke GmbH & Co. KG	
100	0000101799	AT	69636	44668192256		0001	Brandfurt Formenbau AG	
100	0000101800	DE	97464947	6871743929		0001	Falkenried Apparatebau UG (haftungsbeschränkt)	
100	0000101801	CH	82208	542373816300		0001	Kiefernfels Chemie AG	
100	0000101802	DE	99775611	5757101640		0001	Kleinhof Haustechnik KG	
100	0000101804	DE	91593437	1412191026		0001	Langgrund Sanitärtechnik e.K.	
100	0000101805	DE	91232612	2286114819		0001	Kieferngrund Umformtechnik GmbH & Co. KG	
100	0000101808	DE	90724100	3692880057		0001	Kastaniengrund Bauelemente AG	
100	0000101809	FR	7637309687	24343193877		0001	Birkenwald Industrieservice S.A.S.	
100	0000101810	DE	98712357	1431582361		0001	Mühlheim Haustechnik UG (haftungsbeschränkt)	
100	0000101815	DE	94609185	3759952357		0001	Bernheim Elektrotechnik GmbH & Co. KG	
100	0000101818	DE	98991399	8980996340		0001	Nordmark Getränke UG (haftungsbeschränkt)	
100	0000101819	DE	95340528	7563682637		0001	Kleinwald Systemtechnik GmbH	
100	0000101820	DE	99095429	3833482026		0001	Haselfurt Systemtechnik GmbH	
100	0000101824	DE	93912967	7242334816		0001	Ulmenburg Kunststofftechnik GmbH	
100	0000101827	DE	98259839	5304630632		0001	Südwald Druckguss GmbH	
100	0000101828	DE	90628769	5317755677		0001	Neumark Papier GmbH	
100	0000101830	DE	93591495	3160457206		0001	Ahornfeld Chemie GmbH	
100	0000101831	DE	99458107	5253885301		0001	Bergau Maschinenbau GmbH & Co. KG	
