MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	DE	95709494	2309452195		DE93957094942309452195	20231121
100	DE	95709975	0553347989		DE45957099750553347989	20190424
100	DE	95710149	2230750501		DE38957101492230750501	20191115
100	DE	95714659	9118539101		DE48957146599118539101	20200101
100	DE	95714836	3957656491		DE10957148363957656491	20190625
100	DE	95718990	9162632131		DE58957189909162632131	20220910
100	DE	95720326	9577817966		DE46957203269577817966	20200108
100	DE	95720331	2791640118		DE29957203312791640118	20230604
100	DE	95722573	8223664009		DE19957225738223664009	20200127
100	DE	95725463	9645137392		DE10957254639645137392	20240809
100	DE	95731779	3442636800		DE02957317793442636800	20200321
100	DE	95732445	6026014375		DE67957324456026014375	20240403
100	DE	95734099	7142731354		DE74957340997142731354	20221028
100	DE	95734358	3214704001		DE66957343583214704001	20200531
100	DE	95734571	5899190884		DE87957345715899190884	20220613
100	DE	95741873	0500013034		DE26957418730500013034	20201215
100	DE	95742864	1834894024		DE19957428641834894024	20230218
100	DE	95749308	8055818157		DE26957493088055818157	20210316
100	DE	95752250	5942778978		DE47957522505942778978	20240309
100	DE	95757470	7001925508		DE40957574707001925508	20190211
100	DE	95759062	3199142152		DE18957590623199142152	20200805
100	DE	95773769	2666717643		DE35957737692666717643	20220207
100	DE	95774727	9225070934		DE86957747279225070934	20190430
100	DE	95778846	1274776383		DE47957788461274776383	20201106
100	DE	95785921	8003180209		DE10957859218003180209	20231019
100	DE	95795787	7736622272		DE16957957877736622272	20210426
100	DE	95798482	5102554590		DE62957984825102554590	20200920
100	DE	95800386	0125443758		DE25958003860125443758	20230704
100	DE	95802496	4232265111		DE07958024964232265111	20200711
100	DE	95810109	5961946771		DE37958101095961946771	20210222
100	DE	95823572	7922560521		DE22958235727922560521	20230602
100	DE	95824238	9483138596		DE91958242389483138596	20220828
100	DE	95828039	5516802234		DE29958280395516802234	20220130
100	DE	95831088	7090272176		DE03958310887090272176	20190529
100	DE	95831971	0300238376		DE86958319710300238376	20201116
100	DE	95839275	0534645354		DE19958392750534645354	20230110
100	DE	95843155	0989267879		DE02958431550989267879	20211022
100	DE	95846091	9496597129		DE43958460919496597129	20230204
100	DE	95851387	8280620520		DE27958513878280620520	20200505
100	DE	95852820	1447578426		DE38958528201447578426	20240506
100	DE	95855055	5790407577		DE08958550555790407577	20240602
100	DE	95866309	9131069227		DE52958663099131069227	20210106
100	DE	95871166	9648339959		DE17958711669648339959	20190422
100	DE	95872511	9135956562		DE15958725119135956562	20240628
100	DE	95872741	2890588077		DE20958727412890588077	20201123
100	DE	95873523	1841967265		DE89958735231841967265	20220810
100	DE	95881695	7972144671		DE71958816957972144671	20221219
100	DE	95882392	6082012079		DE49958823926082012079	20240803
100	DE	95887603	5330412704		DE21958876035330412704	20240329
100	DE	95896228	9018286567		DE58958962289018286567	20201015
100	DE	95896962	7051214977		DE46958969627051214977	20231120
100	DE	95899531	2484831306		DE06958995312484831306	20210529
100	DE	95900960	9266602343		DE75959009609266602343	20190609
100	DE	95904342	1182168189		DE08959043421182168189	20201212
100	DE	95904713	5243613555		DE77959047135243613555	20240816
100	DE	95915932	3031015138		DE75959159323031015138	20221017
100	DE	95937473	2269856623		DE29959374732269856623	20200910
100	DE	95940153	0877995348		DE64959401530877995348	20220614
100	DE	95941159	7301158017		DE80959411597301158017	20220806
100	DE	95948047	0182142152		DE78959480470182142152	20231031
100	DE	95948223	3933405149		DE44959482233933405149	20210805
100	DE	95958009	0285836150		DE53959580090285836150	20210501
100	DE	95966992	5225366300		DE42959669925225366300	20211014
100	DE	95970234	5554790594		DE18959702345554790594	20240211
100	DE	95986565	0830142720		DE90959865650830142720	20191101
100	DE	95991112	9709991751		DE56959911129709991751	20210831
100	DE	95996282	8820756125		DE88959962828820756125	20191023
100	DE	96002369	6901819452		DE31960023696901819452	20201018
100	DE	96004821	9461645703		DE58960048219461645703	20240302
100	DE	96006974	7431282359		DE81960069747431282359	20220709
100	DE	96008552	5953496472		DE59960085525953496472	20190505
100	DE	96011368	3923707178		DE93960113683923707178	20200126
100	DE	96013793	2331685987		DE10960137932331685987	20190403
100	DE	96016173	5667424028		DE68960161735667424028	20230602
100	DE	96020095	5138337120		DE41960200955138337120	20230323
100	DE	96020482	5005021441		DE03960204825005021441	20211030
100	DE	96022225	3967740191		DE55960222253967740191	20190306
100	DE	96022231	0314234159		DE96960222310314234159	20210915
100	DE	96036927	0302648993		DE58960369270302648993	20240721
100	DE	96038903	6260348100		DE17960389036260348100	20230222
100	DE	96041387	7698599391		DE24960413877698599391	20220226
100	DE	96045421	7774381195		DE59960454217774381195	20240617
100	DE	96052778	2479269455		DE45960527782479269455	20220510
100	DE	96053374	5395300052		DE71960533745395300052	20240315
100	DE	96054764	5935122807		DE16960547645935122807	20231205
100	DE	96055281	8435156590		DE52960552818435156590	20211231
100	DE	96058461	9998548037		DE79960584619998548037	20200703
100	DE	96060337	1486435149		DE76960603371486435149	20210501
100	DE	96062787	7134785196		DE68960627877134785196	20240202
100	DE	96065122	2453138407		DE16960651222453138407	20190418
100	DE	96075019	6696032493		DE34960750196696032493	20190813
100	DE	96075840	9709291517		DE03960758409709291517	20190823
100	DE	96075968	8811955507		DE14960759688811955507	20221224
100	DE	96078207	0905017987		DE45960782070905017987	20221111
100	DE	96091738	0306283141		DE77960917380306283141	20200803
100	DE	96094383	9754805324		DE16960943839754805324	20210902
100	DE	96096204	7238960866		DE91960962047238960866	20191005
100	DE	96096324	6673213664		DE52960963246673213664	20210308
100	DE	96097744	4260922287		DE14960977444260922287	20190513
100	DE	96102555	0415898023		DE90961025550415898023	20200913
100	DE	96108313	1622438048		DE65961083131622438048	20240705
100	DE	96117515	0175034859		DE70961175150175034859	20230421
100	DE	96124424	5346765960		DE83961244245346765960	20191218
100	DE	96125260	2068996085		DE76961252602068996085	20201021
100	DE	96131790	7578151820		DE35961317907578151820	20191107
100	DE	96136156	1283611716		DE27961361561283611716	20200626
100	DE	96147155	7244991174		DE95961471557244991174	20230815
100	DE	96159157	2812176652		DE73961591572812176652	20240623
100	DE	96164505	6671586479		DE69961645056671586479	20201230
100	DE	96166303	3885778869		DE68961663033885778869	20210124
100	DE	96166467	6387705102		DE26961664676387705102	20220920
100	DE	96168220	8105115654		DE37961682208105115654	20200803
100	DE	96168694	3557141433		DE14961686943557141433	20191201
100	DE	96170434	9144990957		DE62961704349144990957	20200821
100	DE	96171873	5848874543		DE71961718735848874543	20210208
100	DE	96173104	9134636805		DE57961731049134636805	20200828
100	DE	96190728	6102345818		DE03961907286102345818	20191016
100	DE	96191600	0833136429		DE18961916000833136429	20230729
100	DE	96205026	2799007035		DE10962050262799007035	20220121
100	DE	96208968	0696228316		DE79962089680696228316	20201213
100	DE	96215682	0172966244		DE83962156820172966244	20190410
100	DE	96217398	8648728211		DE55962173988648728211	20190703
100	DE	96221961	3754356714		DE07962219613754356714	20230527
100	DE	96243935	9219702178		DE72962439359219702178	20220726
100	DE	96252438	5095155145		DE51962524385095155145	20220402
100	DE	96257099	6395559701		DE83962570996395559701	20221104
100	DE	96258249	5324263882		DE23962582495324263882	20231108
100	DE	96259327	2858834038		DE12962593272858834038	20240221
100	DE	96263341	4470265865		DE77962633414470265865	20230508
100	DE	96273978	5769323286		DE13962739785769323286	20220821
100	DE	96277949	0399809714		DE51962779490399809714	20211018
100	DE	96286626	8572172840		DE70962866268572172840	20210830
100	DE	96289148	5604860213		DE96962891485604860213	20200818
100	DE	96290916	7234051439		DE37962909167234051439	20190129
100	DE	96292718	5407979633		DE06962927185407979633	20211112
100	DE	96296568	3964513006		DE89962965683964513006	20240721
100	DE	96300222	4840922408		DE55963002224840922408	20230905
100	DE	96303191	1725163637		DE80963031911725163637	20230102
100	DE	96309864	9959403709		DE11963098649959403709	20200707
100	DE	96313427	3165884730		DE34963134273165884730	20230121
100	DE	96336525	8512502365		DE96963365258512502365	20210427
100	DE	96342032	0864905497		DE31963420320864905497	20240728
100	DE	96342538	7681053528		DE96963425387681053528	20190723
100	DE	96344392	1243060528		DE06963443921243060528	20240207
100	DE	96354987	9325293060		DE60963549879325293060	20190712
100	DE	96356776	1560151900		DE65963567761560151900	20190615
100	DE	96358265	2183109269		DE16963582652183109269	20191016
100	DE	96360098	3990253377		DE56963600983990253377	20211110
100	DE	96360576	2984921515		DE05963605762984921515	20210425
100	DE	96361876	5665542392		DE24963618765665542392	20210908
100	DE	96365328	8210986570		DE76963653288210986570	20191024
100	DE	96365475	9155199624		DE52963654759155199624	20200207
100	DE	96366293	0916790413		DE17963662930916790413	20231008
100	DE	96367242	6308999662		DE63963672426308999662	20210329
100	DE	96368936	3562883491		DE59963689363562883491	20230714
100	DE	96369408	2842211958		DE59963694082842211958	20220419
100	DE	96376545	5272485656		DE25963765455272485656	20230316
100	DE	96378329	4149052395		DE25963783294149052395	20220704
100	DE	96383655	8050264035		DE08963836558050264035	20210803
100	DE	96385871	9342000728		DE32963858719342000728	20231113
100	DE	96391103	0539582287		DE53963911030539582287	20230602
100	DE	96394339	9846570978		DE60963943399846570978	20240108
100	DE	96394873	6714295973		DE50963948736714295973	20210820
100	DE	96404370	3291343780		DE58964043703291343780	20210409
100	DE	96421246	3819455655		DE24964212463819455655	20231221
100	DE	96424209	1324750894		DE51964242091324750894	20220909
100	DE	96431003	9685120438		DE90964310039685120438	20210731
100	DE	96441027	0865518141		DE38964410270865518141	20220325
100	DE	96452334	1373022029		DE40964523341373022029	20240213
100	DE	96457275	7574647525		DE70964572757574647525	20211121
100	DE	96457947	5479787726		DE07964579475479787726	20220203
100	DE	96461606	6963183860		DE77964616066963183860	20201109
100	DE	96461682	5820022602		DE62964616825820022602	20230117
100	DE	96464020	3330857052		DE16964640203330857052	20240705
100	DE	96470471	8237498681		DE21964704718237498681	20230727
100	DE	96479581	3603402716		DE87964795813603402716	20240524
100	DE	96491708	9619695232		DE59964917089619695232	20200909
100	DE	96494093	8402480669		DE21964940938402480669	20211204
100	DE	96495554	2779186417		DE03964955542779186417	20190704
100	DE	96497002	6150113820		DE28964970026150113820	20230119
100	DE	96504429	6349714537		DE65965044296349714537	20220525
100	DE	96512747	4645350542		DE54965127474645350542	20230924
100	DE	96514041	6886938002		DE50965140416886938002	20240612
100	DE	96520218	4524799299		DE88965202184524799299	20230129
100	DE	96527291	4660808419		DE35965272914660808419	20221215
100	DE	96528703	7911376017		DE38965287037911376017	20200320
100	DE	96534646	2987665538		DE58965346462987665538	20230819
100	DE	96535084	3153544417		DE16965350843153544417	20210303
100	DE	96535676	8795148842		DE03965356768795148842	20210701
100	DE	96539415	5968409905		DE34965394155968409905	20210412
100	DE	96541210	8116054600		DE14965412108116054600	20200208
100	DE	96542225	8134454634		DE42965422258134454634	20231126
100	DE	96548104	8722974799		DE42965481048722974799	20190702
100	DE	96559398	5880366468		DE76965593985880366468	20200828
100	DE	96560272	2294525430		DE43965602722294525430	20200821
100	DE	96561730	5807707472		DE21965617305807707472	20240219
100	DE	96564744	3124063548		DE30965647443124063548	20240417
100	DE	96567099	5860161000		DE90965670995860161000	20190703
100	DE	96574521	8275127616		DE56965745218275127616	20190707
100	DE	96577312	2213078391		DE18965773122213078391	20240601
100	DE	96584017	1513080456		DE53965840171513080456	20200113
100	DE	96590220	4257137002		DE68965902204257137002	20220515
100	DE	96590638	6917969412		DE62965906386917969412	20201215
100	DE	96599310	8759928160		DE72965993108759928160	20190710
100	DE	96602985	1381111172		DE87966029851381111172	20190726
100	DE	96603054	5546864407		DE52966030545546864407	20230909
100	DE	96605509	5589045679		DE54966055095589045679	20230914
100	DE	96611264	5465256757		DE34966112645465256757	20190315
100	DE	96624861	8608185112		DE78966248618608185112	20211126
100	DE	96626680	4085492896		DE73966266804085492896	20190322
100	DE	96633245	2546960155		DE08966332452546960155	20240126
100	DE	96635149	8658516012		DE98966351498658516012	20191121
100	DE	96640383	6698236259		DE26966403836698236259	20231113
100	DE	96640987	4376533383		DE48966409874376533383	20220818
100	DE	96642671	0739944349		DE26966426710739944349	20201230
100	DE	96643570	3894690805		DE45966435703894690805	20200205
100	DE	96647838	5113183343		DE41966478385113183343	20210705
100	DE	96648415	3142726426		DE16966484153142726426	20230402
100	DE	96649346	7014969215		DE75966493467014969215	20240422
100	DE	96651191	3205486825		DE39966511913205486825	20230818
100	DE	96666076	5515398420		DE13966660765515398420	20240425
100	DE	96667658	7380699155		DE85966676587380699155	20220928
100	DE	96671591	0898076883		DE94966715910898076883	20221109
100	DE	96682470	9223586853		DE71966824709223586853	20211229
100	DE	96685763	9568914287		DE65966857639568914287	20231118
100	DE	96689808	1809096040		DE16966898081809096040	20221014
100	DE	96703638	5703024895		DE39967036385703024895	20240722
100	DE	96714412	4046965775		DE60967144124046965775	20201216
100	DE	96717681	9016900115		DE77967176819016900115	20231005
100	DE	96720693	8722712527		DE35967206938722712527	20230214
100	DE	96724784	5304785093		DE55967247845304785093	20240107
100	DE	96732278	4077294289		DE59967322784077294289	20210805
100	DE	96740416	1949188385		DE33967404161949188385	20230820
100	DE	96747405	5822491130		DE51967474055822491130	20201023
100	DE	96755327	5713128933		DE86967553275713128933	20191126
100	DE	96758500	7133841002		DE05967585007133841002	20220515
100	DE	96763782	6398468654		DE05967637826398468654	20190217
100	DE	96766363	1957876436		DE18967663631957876436	20240109
100	DE	96776855	5961171860		DE13967768555961171860	20231222
100	DE	96782013	7215512012		DE38967820137215512012	20190329
100	DE	96782658	8372632191		DE82967826588372632191	20220410
100	DE	96783514	6000720598		DE25967835146000720598	20200818
100	DE	96787347	6316484826		DE65967873476316484826	20210430
100	DE	96791386	3045027235		DE79967913863045027235	20211202
100	DE	96796826	7054661056		DE78967968267054661056	20220806
100	DE	96802816	9546703701		DE34968028169546703701	20201003
100	DE	96804505	6066932607		DE48968045056066932607	20240126
100	DE	96807275	1577920734		DE73968072751577920734	20210521
100	DE	96809522	0911434246		DE98968095220911434246	20230413
100	DE	96813693	9558319344		DE80968136939558319344	20210226
100	DE	96813827	4614217005		DE72968138274614217005	20220221
100	DE	96815743	2309960056		DE58968157432309960056	20230410
100	DE	96816706	8968349005		DE93968167068968349005	20200511
100	DE	96816810	8272895633		DE06968168108272895633	20240729
100	DE	96829934	8410655491		DE04968299348410655491	20190907
100	DE	96830183	6408883977		DE63968301836408883977	20210530
100	DE	96832792	5790830829		DE36968327925790830829	20221213
100	DE	96843165	3300616872		DE73968431653300616872	20190408
100	DE	96846674	7702840914		DE59968466747702840914	20221220
100	DE	96858796	1719493551		DE21968587961719493551	20220514
100	DE	96860558	1819481344		DE26968605581819481344	20190614
100	DE	96864146	3358463560		DE77968641463358463560	20200528
100	DE	96868183	4373780809		DE80968681834373780809	20230617
100	DE	96869605	1285026245		DE92968696051285026245	20200116
100	DE	96873232	4153369750		DE50968732324153369750	20200724
100	DE	96875006	6162669048		DE29968750066162669048	20190731
100	DE	96877861	4256493545		DE27968778614256493545	20200103
100	DE	96878742	2215309603		DE56968787422215309603	20190823
100	DE	96879962	3301857438		DE81968799623301857438	20220908
100	DE	96880573	9763179547		DE66968805739763179547	20210504
100	DE	96884669	8684453872		DE29968846698684453872	20240421
100	DE	96885966	2308392560		DE11968859662308392560	20210529
100	DE	96891163	4791231426		DE15968911634791231426	20190515
100	DE	96900155	3042091892		DE58969001553042091892	20211114
100	DE	96903087	2614259181		DE17969030872614259181	20230227
100	DE	96903293	2009394298		DE46969032932009394298	20221213
100	DE	96907681	3607203815		DE10969076813607203815	20220717
100	DE	96919095	3768929141		DE68969190953768929141	20221127
100	DE	96924654	2718766856		DE85969246542718766856	20221220
100	DE	96930823	1788032376		DE07969308231788032376	20200901
100	DE	96937415	0146315406		DE46969374150146315406	20210507
100	DE	96942601	7064414682		DE20969426017064414682	20190823
100	DE	96943466	7559929415		DE94969434667559929415	20230210
100	DE	96944432	4683962097		DE92969444324683962097	20191212
100	DE	96973007	8444359487		DE64969730078444359487	20230426
100	DE	96980483	5217303734		DE45969804835217303734	20231013
100	DE	96987778	6654476060		DE90969877786654476060	20221129
100	DE	96991024	6754087618		DE63969910246754087618	20200407
100	DE	97001956	0979283403		DE13970019560979283403	20220530
100	DE	97009858	8035530681		DE29970098588035530681	20200613
100	DE	97011024	3262493750		DE09970110243262493750	20220411
100	DE	97012393	4793170111		DE94970123934793170111	20201013
100	DE	97016399	9407948484		DE54970163999407948484	20220430
100	DE	97031879	7629249285		DE02970318797629249285	20220425
100	DE	97033560	0747456622		DE61970335600747456622	20220307
100	DE	97034579	6468984336		DE85970345796468984336	20190622
100	DE	97036747	9406003363		DE05970367479406003363	20230318
100	DE	97038979	0899967502		DE85970389790899967502	20210724
100	DE	97043503	0289313551		DE27970435030289313551	20240529
100	DE	97044395	5040993406		DE17970443955040993406	20210216
100	DE	97045543	2452127347		DE38970455432452127347	20220602
100	DE	97047395	6556758913		DE44970473956556758913	20220802
100	DE	97051601	0487709055		DE42970516010487709055	20191121
100	DE	97066125	3334329125		DE23970661253334329125	20190830
100	DE	97078702	1704210129		DE13970787021704210129	20231105
100	DE	97079845	2410671725		DE15970798452410671725	20210104
100	DE	97088224	2908223847		DE85970882242908223847	20210824
100	DE	97090347	7389710013		DE54970903477389710013	20240415
100	DE	97092590	7973381223		DE70970925907973381223	20240724
100	DE	97092917	4677364133		DE67970929174677364133	20211102
100	DE	97097034	8958675132		DE75970970348958675132	20221106
100	DE	97100148	9033547358		DE66971001489033547358	20240405
100	DE	97100521	9337548258		DE05971005219337548258	20200618
100	DE	97103944	9645733820		DE11971039449645733820	20240514
100	DE	97106657	2080285636		DE74971066572080285636	20210527
100	DE	97109376	8132858654		DE39971093768132858654	20210718
100	DE	97109935	1307085020		DE55971099351307085020	20230807
100	DE	97110879	8954902738		DE20971108798954902738	20200510
100	DE	97124416	8776905592		DE03971244168776905592	20190813
100	DE	97126949	5974364269		DE84971269495974364269	20200525
100	DE	97149540	1541471769		DE61971495401541471769	20200621
100	DE	97154989	0073645024		DE82971549890073645024	20190822
100	DE	97159096	3269002205		DE32971590963269002205	20220930
100	DE	97165995	2274161875		DE31971659952274161875	20220110
100	DE	97168269	6947787207		DE57971682696947787207	20190910
100	DE	97182958	1833887752		DE07971829581833887752	20220708
100	DE	97187163	1772273033		DE13971871631772273033	20210106
100	DE	97191046	1788644432		DE84971910461788644432	20200901
100	DE	97202045	0493641613		DE75972020450493641613	20210807
100	DE	97207030	5824746860		DE96972070305824746860	20230126
100	DE	97210420	0547943642		DE89972104200547943642	20210418
100	DE	97210697	5137359418		DE91972106975137359418	20240325
100	DE	97213185	9819524067		DE13972131859819524067	20210127
100	DE	97213294	4372530003		DE88972132944372530003	20210725
100	DE	97215092	1914727631		DE80972150921914727631	20210419
100	DE	97216439	0857422185		DE73972164390857422185	20190717
100	DE	97222335	9377148809		DE75972223359377148809	20210531
100	DE	97225384	0838948834		DE10972253840838948834	20220525
100	DE	97226177	2455924100		DE44972261772455924100	20200220
100	DE	97231704	8228190109		DE71972317048228190109	20240804
100	DE	97242579	1030794959		DE68972425791030794959	20221121
100	DE	97248025	1540761899		DE13972480251540761899	20210514
100	DE	97249260	2767988184		DE71972492602767988184	20240607
100	DE	97249597	7485110328		DE04972495977485110328	20200718
100	DE	97249691	6017729044		DE72972496916017729044	20240825
100	DE	97250020	6773896772		DE57972500206773896772	20231102
100	DE	97258711	7512039832		DE27972587117512039832	20210210
100	DE	97260809	6491463664		DE70972608096491463664	20240708
100	DE	97262361	5938618866		DE21972623615938618866	20230701
100	DE	97262828	8410123645		DE50972628288410123645	20190324
100	DE	97262866	8255372353		DE12972628668255372353	20201211
100	DE	97273249	3061883332		DE60972732493061883332	20220810
100	DE	97277429	2426637958		DE16972774292426637958	20240223
100	DE	97281560	3786616704		DE74972815603786616704	20221009
100	DE	97286357	1605727095		DE46972863571605727095	20230103
100	DE	97289793	2119300457		DE22972897932119300457	20230916
100	DE	97292001	0620883906		DE27972920010620883906	20191127
100	DE	97296124	8977809130		DE16972961248977809130	20230310
100	DE	97298268	9573403963		DE97972982689573403963	20210930
100	DE	97299277	8428778300		DE37972992778428778300	20240105
100	DE	97303541	9178509923		DE21973035419178509923	20230526
100	DE	97307083	9627274272		DE38973070839627274272	20220320
100	DE	97315870	4377220346		DE46973158704377220346	20201111
100	DE	97316744	6485001322		DE66973167446485001322	20190607
100	DE	97319896	1699294117		DE36973198961699294117	20230715
100	DE	97320773	4686063082		DE81973207734686063082	20240818
100	DE	97321726	9493553625		DE94973217269493553625	20230617
100	DE	97325411	7938914269		DE69973254117938914269	20240819
100	DE	97332827	0479326823		DE32973328270479326823	20200227
100	DE	97340154	6924289039		DE12973401546924289039	20201209
100	DE	97348623	8902824792		DE23973486238902824792	20200103
100	DE	97353216	7002159654		DE38973532167002159654	20191115
100	DE	97355369	7422109470		DE48973553697422109470	20240322
100	DE	97356231	4722813275		DE77973562314722813275	20221017
100	DE	97358423	0374818582		DE73973584230374818582	20210816
100	DE	97360600	2394824460		DE86973606002394824460	20190624
100	DE	97363032	1815892232		DE48973630321815892232	20190621
100	DE	97366637	9350577396		DE98973666379350577396	20221104
100	DE	97372737	5125176342		DE45973727375125176342	20190120
100	DE	97382086	7093383041		DE59973820867093383041	20190429
100	DE	97384959	1832893344		DE98973849591832893344	20220629
100	DE	97385772	6870821644		DE18973857726870821644	20220527
100	DE	97391944	8740963400		DE41973919448740963400	20190624
100	DE	97392010	2972785444		DE56973920102972785444	20220920
100	DE	97393991	1075341271		DE96973939911075341271	20230115
100	DE	97401559	4709723893		DE47974015594709723893	20210113
100	DE	97407204	8095202015		DE96974072048095202015	20240607
100	DE	97411549	8961786965		DE24974115498961786965	20230203
100	DE	97413024	3521346241		DE33974130243521346241	20230407
100	DE	97420522	1212322304		DE86974205221212322304	20210914
100	DE	97429142	2956742070		DE14974291422956742070	20210115
100	DE	97430502	3787535149		DE08974305023787535149	20200727
100	DE	97442256	9547324296		DE18974422569547324296	20231107
100	DE	97445518	1301137263		DE43974455181301137263	20201023
100	DE	97448986	1751566719		DE51974489861751566719	20190602
100	DE	97449938	4190155627		DE47974499384190155627	20220129
100	DE	97458458	7467329792		DE60974584587467329792	20210730
100	DE	97464947	6871743929		DE95974649476871743929	20190707
100	DE	97467857	9172874433		DE04974678579172874433	20200519
100	DE	97470566	5625067504		DE94974705665625067504	20190704
100	DE	97471524	1583825039		DE86974715241583825039	20211005
100	DE	97476194	6983293787		DE68974761946983293787	20190716
100	DE	97476560	1199284239		DE87974765601199284239	20230717
100	DE	97479690	2418570625		DE23974796902418570625	20200226
100	DE	97482270	4922434781		DE67974822704922434781	20231104
100	DE	97484069	2707028884		DE20974840692707028884	20230401
100	DE	97484294	8747639811		DE14974842948747639811	20201010
100	DE	97486031	0440346358		DE63974860310440346358	20210708
100	DE	97497461	2870462511		DE05974974612870462511	20190914
100	DE	97499596	8075837986		DE74974995968075837986	20221027
100	DE	97499911	9029691661		DE30974999119029691661	20200819
100	DE	97503509	2916182895		DE84975035092916182895	20191027
100	DE	97505630	9375116655		DE71975056309375116655	20221118
100	DE	97514041	3742264350		DE25975140413742264350	20230803
100	DE	97515633	8783724556		DE64975156338783724556	20201027
100	DE	97516710	3977826856		DE32975167103977826856	20230205
100	DE	97520626	3834992772		DE22975206263834992772	20220127
100	DE	97522005	5667100897		DE80975220055667100897	20240818
100	DE	97522699	9285936060		DE23975226999285936060	20200203
100	DE	97522916	1819540853		DE06975229161819540853	20210821
100	DE	97524264	3712039434		DE89975242643712039434	20210121
100	DE	97527667	9164196532		DE18975276679164196532	20210330
100	DE	97529493	7864497739		DE03975294937864497739	20210518
100	DE	97530421	4113443484		DE28975304214113443484	20220109
100	DE	97537705	1565658537		DE80975377051565658537	20221009
100	DE	97542861	4167873061		DE13975428614167873061	20220107
100	DE	97550543	8041221910		DE29975505438041221910	20221111
100	DE	97557452	0999428112		DE68975574520999428112	20190216
100	DE	97558459	7877079020		DE61975584597877079020	20230319
100	DE	97558560	7241578006		DE87975585607241578006	20190719
100	DE	97577163	9669135929		DE13975771639669135929	20211125
100	DE	97585500	3799739732		DE22975855003799739732	20220824
100	DE	97588578	3783421789		DE67975885783783421789	20240806
100	DE	97596093	5402081089		DE75975960935402081089	20190614
100	DE	97597432	8675500933		DE98975974328675500933	20211016
100	DE	97600271	6301076410		DE29976002716301076410	20191113
100	DE	97606850	6269208685		DE82976068506269208685	20240426
100	DE	97610598	3581967696		DE66976105983581967696	20240801
100	DE	97611175	6785864781		DE75976111756785864781	20190307
100	DE	97612801	5148781159		DE50976128015148781159	20200612
100	DE	97613583	4360279184		DE84976135834360279184	20210529
100	DE	97614002	8396514098		DE20976140028396514098	20200905
100	DE	97622828	8195123764		DE12976228288195123764	20220402
100	DE	97625883	3348868892		DE13976258833348868892	20210208
100	DE	97628247	2947446285		DE68976282472947446285	20231127
100	DE	97631647	9732310440		DE59976316479732310440	20210228
100	DE	97631680	5208666589		DE21976316805208666589	20200214
100	DE	97633324	6611884456		DE80976333246611884456	20200403
100	DE	97640436	2870446955		DE96976404362870446955	20200601
100	DE	97641085	8412654311		DE79976410858412654311	20230715
100	DE	97644834	9905917974		DE22976448349905917974	20220204
100	DE	97650102	8599837232		DE80976501028599837232	20200901
100	DE	97656452	5808705885		DE22976564525808705885	20200828
100	DE	97668694	0809837094		DE15976686940809837094	20210803
100	DE	97673307	4976854379		DE40976733074976854379	20230731
100	DE	97676349	0811500604		DE39976763490811500604	20210827
100	DE	97680132	5360011066		DE69976801325360011066	20191214
100	DE	97687932	2189656415		DE44976879322189656415	20210822
100	DE	97691174	2773631380		DE70976911742773631380	20200629
100	DE	97694795	0861406002		DE89976947950861406002	20230912
100	DE	97696910	5375816583		DE80976969105375816583	20220627
100	DE	97703247	7145242174		DE04977032477145242174	20200729
100	DE	97706445	7434205269		DE50977064457434205269	20220219
100	DE	97706555	1681507746		DE04977065551681507746	20190411
100	DE	97709656	2997750414		DE82977096562997750414	20220924
100	DE	97719014	4832891730		DE18977190144832891730	20211218
100	DE	97722963	9230539154		DE76977229639230539154	20190626
100	DE	97731345	9167930603		DE64977313459167930603	20190906
100	DE	97735578	9526411718		DE86977355789526411718	20230404
100	DE	97744479	6144200979		DE19977444796144200979	20211023
100	DE	97754863	6856815220		DE67977548636856815220	20220216
100	DE	97761201	5843973955		DE77977612015843973955	20240425
100	DE	97761521	2517238226		DE23977615212517238226	20221127
100	DE	97761880	4433881600		DE64977618804433881600	20190823
100	DE	97763484	7384056434		DE65977634847384056434	20200916
100	DE	97765293	6627777623		DE27977652936627777623	20240512
100	DE	97766330	5730967180		DE52977663305730967180	20240108
100	DE	97768281	2145211702		DE13977682812145211702	20191208
100	DE	97770991	7082637944		DE43977709917082637944	20240317
100	DE	97772048	0715014071		DE16977720480715014071	20210729
100	DE	97779557	6502502795		DE03977795576502502795	20220419
100	DE	97781719	3712185476		DE18977817193712185476	20230927
100	DE	97783680	5808371333		DE93977836805808371333	20240306
100	DE	97784140	2424392060		DE87977841402424392060	20240527
100	DE	97792240	2376279305		DE71977922402376279305	20190304
100	DE	97800362	4828407584		DE88978003624828407584	20240114
100	DE	97810348	6413299983		DE86978103486413299983	20201201
100	DE	97818799	6070003852		DE23978187996070003852	20221127
100	DE	97819124	0404494946		DE83978191240404494946	20240730
100	DE	97821932	5361610127		DE20978219325361610127	20210429
100	DE	97823561	3839717462		DE75978235613839717462	20200731
100	DE	97826974	1388236210		DE40978269741388236210	20220901
100	DE	97827766	1960250083		DE76978277661960250083	20220128
100	DE	97828523	4663921525		DE39978285234663921525	20210214
100	DE	97830126	6300336586		DE06978301266300336586	20230818
100	DE	97842603	4417762756		DE05978426034417762756	20190126
100	DE	97851208	2252965266		DE16978512082252965266	20200315
100	DE	97851879	0772336971		DE39978518790772336971	20220412
